time,tavg,tmin,tmax,prcp,snow
1971-02-25,4.8,0.0,6.5,0.3,0.0
1971-02-26,-3.6,-6.5,-1.0,0.2,0.0
1971-02-27,-4.8,-7.5,-2.0,0.1,0.0
1971-02-28,-2.2,-3.0,-1.5,0.5,0.0
1971-03-01,-2.9,-6.0,0.0,0.1,40.0
1971-03-02,-4.8,-7.5,-3.0,0.0,40.0
1971-03-03,-7.1,-9.5,-6.0,0.0,30.0
1971-03-04,-7.2,-9.5,-5.0,0.3,30.0
1971-03-05,-6.2,-8.5,-4.5,0.0,40.0
1971-03-06,-6.3,-9.0,-4.0,0.0,50.0
1971-03-07,-2.2,-6.0,1.0,0.0,40.0
1971-03-08,0.5,-1.0,2.0,0.0,20.0
1971-03-09,2.4,1.0,4.0,1.0,0.0
1971-03-10,2.3,0.5,4.0,2.1,0.0
1971-03-11,0.1,-1.5,2.0,0.0,20.0
1971-03-12,0.1,-3.5,5.0,5.5,10.0
1971-03-13,6.1,1.5,9.0,0.1,0.0
1971-03-14,7.8,6.0,11.0,0.0,0.0
1971-03-15,7.8,4.0,14.0,0.1,0.0
1971-03-16,8.1,6.0,10.0,0.0,0.0
1971-03-17,8.1,4.5,12.5,0.1,0.0
1971-03-18,10.2,6.0,15.5,0.0,0.0
1971-03-19,12.5,8.5,17.5,0.7,0.0
1971-03-20,12.1,9.0,16.5,0.0,0.0
1971-03-21,12.6,9.0,17.0,0.0,0.0
1971-03-22,5.8,3.0,10.5,0.2,0.0
1971-03-23,3.4,0.0,7.5,0.0,0.0
1971-03-24,5.1,2.5,8.5,3.9,0.0
1971-03-25,8.5,6.0,11.0,0.4,0.0
1971-03-26,7.8,6.0,10.0,0.3,0.0
1971-03-27,6.0,3.0,10.0,0.0,0.0
1971-03-28,3.3,0.0,7.5,0.0,0.0
1971-03-29,3.1,1.5,6.0,0.0,0.0
1971-03-30,5.3,3.5,7.0,0.1,0.0
1971-03-31,6.8,5.0,8.5,4.7,0.0
1971-04-01,10.5,8.0,15.5,0.0,0.0
1971-04-02,11.8,9.0,15.0,0.4,0.0
1971-04-03,11.9,9.5,13.5,0.1,0.0
1971-04-04,13.5,8.5,18.5,0.0,0.0
1971-04-05,11.5,8.5,15.0,8.1,0.0
1971-04-06,6.6,6.0,8.5,3.2,0.0
1971-04-07,7.7,6.5,9.5,0.0,0.0
1971-04-08,8.9,7.5,11.5,0.0,0.0
1971-04-09,10.5,6.0,16.0,0.0,0.0
1971-04-10,8.5,6.0,10.0,0.0,0.0
1971-04-11,9.3,7.5,12.5,0.0,0.0
1971-04-12,8.1,5.5,10.5,0.0,0.0
1971-04-13,8.5,4.5,15.5,0.0,0.0
1971-04-14,8.9,4.0,15.5,0.0,0.0
1971-04-15,10.8,5.5,17.0,0.0,0.0
1971-04-16,13.7,7.0,21.5,0.0,0.0
1971-04-17,9.6,5.5,15.0,1.2,0.0
1971-04-18,8.6,3.5,14.5,0.0,0.0
1971-04-19,14.4,8.5,21.0,0.0,0.0
1971-04-20,14.0,11.0,16.0,0.0,0.0
1971-04-21,13.9,10.0,18.5,0.0,0.0
1971-04-22,14.1,8.0,21.5,0.0,0.0
1971-04-23,15.2,10.0,21.0,0.0,0.0
1971-04-24,10.2,8.5,13.5,3.1,0.0
1971-04-25,7.0,4.0,10.0,0.1,0.0
1971-04-26,4.6,1.0,8.0,0.0,0.0
1971-04-27,2.3,1.0,3.0,7.0,0.0
1971-04-28,5.3,2.0,10.0,0.0,0.0
1971-04-29,7.1,4.5,10.0,0.8,0.0
1971-04-30,6.9,2.5,11.0,0.0,0.0
1971-05-01,7.0,2.0,12.0,0.0,0.0
1971-05-02,9.4,3.5,15.5,0.0,0.0
1971-05-03,11.3,5.5,18.0,0.0,0.0
1971-05-04,12.9,8.0,19.0,0.0,0.0
1971-05-05,12.4,7.5,19.0,0.0,0.0
1971-05-06,13.0,6.5,19.0,0.0,0.0
1971-05-07,14.9,9.5,20.0,0.0,0.0
1971-05-08,16.2,10.0,22.5,0.0,0.0
1971-05-09,18.6,12.0,25.5,0.3,0.0
1971-05-10,17.9,13.5,21.5,0.0,0.0
1971-05-11,20.1,14.5,26.0,0.0,0.0
1971-05-12,22.7,16.5,29.0,0.0,0.0
1971-05-13,21.6,18.0,26.5,12.0,0.0
1971-05-14,18.6,13.0,25.0,0.0,0.0
1971-05-15,21.1,16.5,26.0,0.1,0.0
1971-05-16,20.7,16.5,25.0,0.0,0.0
1971-05-17,25.2,18.0,33.0,0.0,0.0
1971-05-18,25.5,19.0,33.0,5.6,0.0
1971-05-19,20.0,17.0,25.5,0.0,0.0
1971-05-20,18.2,13.5,25.0,23.9,0.0
1971-05-21,15.7,12.0,20.0,0.0,0.0
1971-05-22,15.1,10.0,20.0,0.0,0.0
1971-05-23,12.1,9.0,14.5,6.4,0.0
1971-05-24,11.0,9.0,13.0,3.1,0.0
1971-05-25,11.8,9.5,14.5,0.0,0.0
1971-05-26,12.8,11.0,15.5,11.0,0.0
1971-05-27,16.0,11.5,22.5,3.7,0.0
1971-05-28,19.3,16.5,22.0,7.4,0.0
1971-05-29,15.7,13.0,18.5,3.3,0.0
1971-05-30,14.2,10.0,17.5,0.0,0.0
1971-05-31,15.8,13.0,20.0,1.5,0.0
1971-06-01,19.9,14.0,26.5,0.0,0.0
1971-06-02,22.5,17.5,28.0,1.1,0.0
1971-06-03,22.4,18.0,27.0,0.4,0.0
1971-06-04,21.0,18.0,25.5,15.0,0.0
1971-06-05,19.1,16.0,22.5,3.6,0.0
1971-06-06,17.5,15.5,20.5,2.2,0.0
1971-06-07,18.2,13.5,22.5,0.0,0.0
1971-06-08,19.2,15.5,23.5,0.0,0.0
1971-06-09,18.1,15.5,23.0,8.4,0.0
1971-06-10,16.2,15.5,18.0,3.8,0.0
1971-06-11,15.6,14.0,18.5,0.9,0.0
1971-06-12,12.1,11.0,13.0,0.1,0.0
1971-06-13,12.6,10.0,16.5,2.9,0.0
1971-06-14,15.9,10.5,22.5,0.0,0.0
1971-06-15,17.2,14.5,21.5,18.3,0.0
1971-06-16,14.0,11.5,16.5,1.5,0.0
1971-06-17,12.9,11.0,16.5,3.6,0.0
1971-06-18,13.3,11.0,16.5,0.3,0.0
1971-06-19,14.3,11.5,16.5,0.1,0.0
1971-06-20,16.1,14.0,19.5,3.8,0.0
1971-06-21,14.6,13.0,16.0,2.1,0.0
1971-06-22,14.3,12.0,18.5,7.3,0.0
1971-06-23,14.2,11.5,18.0,0.1,0.0
1971-06-24,15.6,11.5,20.5,0.0,0.0
1971-06-25,19.2,13.5,25.0,0.0,0.0
1971-06-26,22.1,18.0,28.0,2.4,0.0
1971-06-27,17.3,13.5,20.5,6.5,0.0
1971-06-28,15.0,12.0,19.5,23.2,0.0
1971-06-29,11.1,10.0,12.5,21.5,0.0
1971-06-30,11.6,8.5,14.5,8.7,0.0
1971-07-01,15.9,11.0,21.5,0.0,0.0
1971-07-02,15.2,10.5,20.0,5.5,0.0
1971-07-03,17.3,13.0,23.0,0.0,0.0
1971-07-04,20.1,15.0,26.0,0.0,0.0
1971-07-05,19.5,12.0,26.0,0.0,0.0
1971-07-06,21.3,14.5,28.0,0.0,0.0
1971-07-07,21.7,15.5,28.0,0.0,0.0
1971-07-08,24.0,18.0,30.0,0.0,0.0
1971-07-09,25.7,21.5,30.5,0.0,0.0
1971-07-10,25.1,21.0,30.0,0.0,0.0
1971-07-11,22.9,18.5,27.5,0.0,0.0
1971-07-12,22.8,19.5,26.5,0.0,0.0
1971-07-13,17.4,13.5,22.0,0.0,0.0
1971-07-14,16.4,13.0,19.0,3.5,0.0
1971-07-15,16.3,14.0,19.5,0.0,0.0
1971-07-16,17.1,15.0,19.0,0.0,0.0
1971-07-17,14.8,11.0,18.0,0.0,0.0
1971-07-18,15.2,11.0,20.0,0.0,0.0
1971-07-19,16.2,12.5,20.0,0.0,0.0
1971-07-20,16.0,12.5,20.0,0.0,0.0
1971-07-21,18.0,13.0,22.0,0.0,0.0
1971-07-22,18.2,16.0,21.5,0.0,0.0
1971-07-23,21.8,15.0,29.0,0.0,0.0
1971-07-24,24.2,18.0,30.0,0.0,0.0
1971-07-25,25.9,21.0,31.0,0.0,0.0
1971-07-26,24.9,21.5,28.0,0.0,0.0
1971-07-27,27.0,20.5,34.0,0.0,0.0
1971-07-28,28.4,23.5,34.0,0.0,0.0
1971-07-29,22.0,19.0,27.0,0.4,0.0
1971-07-30,22.2,18.5,26.5,0.0,0.0
1971-07-31,26.3,19.5,34.0,0.0,0.0
1971-08-01,24.4,19.0,28.0,0.0,0.0
1971-08-02,24.2,18.5,31.0,0.0,0.0
1971-08-03,26.9,22.0,33.5,0.0,0.0
1971-08-04,23.8,21.0,26.5,0.0,0.0
1971-08-05,24.0,21.0,28.0,0.0,0.0
1971-08-06,25.3,20.0,31.0,0.0,0.0
1971-08-07,25.0,20.5,30.5,0.3,0.0
1971-08-08,20.0,17.0,23.5,0.0,0.0
1971-08-09,18.8,14.0,24.0,0.0,0.0
1971-08-10,23.2,19.5,28.5,0.0,0.0
1971-08-11,23.9,20.5,28.5,0.0,0.0
1971-08-12,18.4,17.0,20.5,0.0,0.0
1971-08-13,20.6,16.5,24.5,0.0,0.0
1971-08-14,23.6,18.5,30.0,0.2,0.0
1971-08-15,22.4,19.0,26.0,0.0,0.0
1971-08-16,17.3,15.5,20.0,0.0,0.0
1971-08-17,17.4,13.0,24.0,0.0,0.0
1971-08-18,20.2,13.5,27.5,0.0,0.0
1971-08-19,22.8,15.5,30.5,0.0,0.0
1971-08-20,25.5,19.0,33.0,0.0,0.0
1971-08-21,24.1,20.0,28.5,0.0,0.0
1971-08-22,24.3,20.0,31.0,1.4,0.0
1971-08-23,18.6,16.0,22.0,3.2,0.0
1971-08-24,16.6,11.5,22.0,0.0,0.0
1971-08-25,17.6,11.5,23.5,0.0,0.0
1971-08-26,16.3,13.0,19.5,0.1,0.0
1971-08-27,17.5,15.5,20.5,0.4,0.0
1971-08-28,16.6,13.0,19.0,0.1,0.0
1971-08-29,18.2,15.0,21.0,4.2,0.0
1971-08-30,18.6,16.0,22.0,0.0,0.0
1971-08-31,17.0,15.0,19.5,0.5,0.0
1971-09-01,16.8,12.5,21.5,0.0,0.0
1971-09-02,17.5,15.5,20.0,0.0,0.0
1971-09-03,16.5,13.0,19.5,0.0,0.0
1971-09-04,18.8,16.0,22.0,0.0,0.0
1971-09-05,15.0,11.5,18.5,0.1,0.0
1971-09-06,15.5,11.5,20.0,0.0,0.0
1971-09-07,14.8,10.0,20.5,0.0,0.0
1971-09-08,14.9,12.5,18.5,0.0,0.0
1971-09-09,10.9,9.5,13.0,14.7,0.0
1971-09-10,12.4,11.0,14.5,0.2,0.0
1971-09-11,13.4,10.0,18.0,0.0,0.0
1971-09-12,13.1,11.0,15.5,0.2,0.0
1971-09-13,14.1,10.5,17.5,0.0,0.0
1971-09-14,11.6,9.5,15.0,0.9,0.0
1971-09-15,10.3,8.0,14.0,0.0,0.0
1971-09-16,10.0,6.5,13.5,1.6,0.0
1971-09-17,9.9,5.5,14.0,1.2,0.0
1971-09-18,10.1,8.5,11.5,13.7,0.0
1971-09-19,12.7,10.5,15.0,0.0,0.0
1971-09-20,14.8,11.0,18.5,0.0,0.0
1971-09-21,16.8,14.0,20.0,0.0,0.0
1971-09-22,17.1,12.0,23.0,0.0,0.0
1971-09-23,17.3,12.5,23.5,1.9,0.0
1971-09-24,16.9,14.0,20.0,0.1,0.0
1971-09-25,13.2,10.0,16.5,10.7,0.0
1971-09-26,11.0,8.5,13.0,0.0,0.0
1971-09-27,13.1,11.0,16.5,0.0,0.0
1971-09-28,12.0,10.0,15.0,7.5,0.0
1971-09-29,12.7,10.5,16.0,0.2,0.0
1971-09-30,12.5,9.5,15.5,0.0,0.0
1971-10-01,14.4,12.0,16.5,0.0,0.0
1971-10-02,15.7,11.5,21.0,0.0,0.0
1971-10-03,16.4,12.5,21.5,0.0,0.0
1971-10-04,12.6,9.0,15.0,0.0,0.0
1971-10-05,8.8,5.5,12.5,0.0,0.0
1971-10-06,8.6,5.0,13.0,0.0,0.0
1971-10-07,12.0,6.5,18.0,0.0,0.0
1971-10-08,14.8,13.0,17.5,0.0,0.0
1971-10-09,12.6,10.0,15.0,1.8,0.0
1971-10-10,14.4,12.5,17.5,0.0,0.0
1971-10-11,15.3,11.5,19.5,0.0,0.0
1971-10-12,16.8,14.5,20.5,0.0,0.0
1971-10-13,12.3,8.0,15.5,8.6,0.0
1971-10-14,6.4,4.5,8.0,9.0,0.0
1971-10-15,5.8,2.5,9.5,0.2,0.0
1971-10-16,5.7,3.0,9.0,0.0,0.0
1971-10-17,5.1,1.5,10.0,0.3,0.0
1971-10-18,10.4,6.5,14.5,1.2,0.0
1971-10-19,15.4,11.5,18.5,1.7,0.0
1971-10-20,13.8,12.0,15.0,2.9,0.0
1971-10-21,10.2,8.5,12.5,3.9,0.0
1971-10-22,13.5,9.0,16.5,0.4,0.0
1971-10-23,12.9,11.0,16.0,0.0,0.0
1971-10-24,12.4,10.0,15.5,0.0,0.0
1971-10-25,11.8,9.0,13.0,0.0,0.0
1971-10-26,8.2,5.0,12.0,0.0,0.0
1971-10-27,7.2,3.5,11.0,0.0,0.0
1971-10-28,7.8,5.0,11.0,0.0,0.0
1971-10-29,7.1,4.0,11.0,0.0,0.0
1971-10-30,6.0,3.0,11.0,0.0,0.0
1971-10-31,5.9,3.0,9.0,0.0,0.0
1971-11-01,8.0,5.0,10.5,0.0,0.0
1971-11-02,11.0,9.5,13.0,0.0,0.0
1971-11-03,11.0,10.0,11.5,1.3,0.0
1971-11-04,11.9,8.5,16.0,0.0,0.0
1971-11-05,11.7,10.0,14.5,0.0,0.0
1971-11-06,11.2,8.5,15.0,0.0,0.0
1971-11-07,8.2,6.5,10.0,0.0,0.0
1971-11-08,6.1,4.5,7.5,0.8,0.0
1971-11-09,6.4,4.5,8.5,0.0,0.0
1971-11-10,5.1,3.0,7.5,0.1,0.0
1971-11-11,1.6,-0.5,4.5,0.0,0.0
1971-11-12,1.0,-1.0,2.5,0.4,0.0
1971-11-13,3.3,2.5,4.0,0.3,0.0
1971-11-14,5.6,2.0,8.5,0.0,0.0
1971-11-15,6.4,4.0,8.0,2.2,0.0
1971-11-16,8.5,7.0,9.5,6.9,0.0
1971-11-17,4.3,2.5,7.0,2.6,0.0
1971-11-18,3.4,1.0,8.5,8.4,0.0
1971-11-19,0.5,-2.0,2.5,0.1,0.0
1971-11-20,-1.2,-3.5,1.0,0.0,0.0
1971-11-21,-0.8,-2.5,0.5,3.1,0.0
1971-11-22,1.7,-2.0,4.5,0.0,70.0
1971-11-23,0.3,-2.5,2.5,2.0,0.0
1971-11-24,-1.5,-3.0,0.0,0.3,50.0
1971-11-25,-0.4,-2.0,2.5,0.7,50.0
1971-11-26,4.9,3.0,7.0,0.8,0.0
1971-11-27,6.8,6.0,7.5,0.0,0.0
1971-11-28,4.9,3.0,6.5,0.0,0.0
1971-11-29,5.5,5.0,6.5,0.0,0.0
1971-11-30,5.1,4.0,5.5,0.0,0.0
1971-12-01,3.2,3.0,4.0,0.2,0.0
1971-12-02,3.3,3.0,3.5,0.3,0.0
1971-12-03,3.9,2.5,5.5,0.0,0.0
1971-12-04,4.4,4.0,5.0,3.7,0.0
1971-12-05,6.8,4.5,8.5,0.2,0.0
1971-12-06,8.5,8.0,9.5,0.2,0.0
1971-12-07,6.9,6.0,8.0,2.4,0.0
1971-12-08,2.8,-0.5,6.0,0.1,0.0
1971-12-09,-0.9,-2.5,0.5,6.2,0.0
1971-12-10,5.3,1.0,8.0,0.8,0.0
1971-12-11,8.3,7.5,9.0,7.5,0.0
1971-12-12,6.6,5.5,8.0,1.3,0.0
1971-12-13,6.0,5.0,7.0,1.9,0.0
1971-12-14,6.9,6.0,7.5,0.0,0.0
1971-12-15,5.6,3.5,7.5,0.0,0.0
1971-12-16,8.5,7.0,9.5,0.0,0.0
1971-12-17,8.9,6.5,10.0,0.0,0.0
1971-12-18,2.8,1.0,5.5,0.0,0.0
1971-12-19,3.3,2.0,5.5,2.8,0.0
1971-12-20,7.4,5.5,8.0,4.7,0.0
1971-12-21,9.9,6.5,12.5,0.1,0.0
1971-12-22,8.1,6.5,11.0,2.7,0.0
1971-12-23,4.9,3.0,7.5,11.4,0.0
1971-12-24,4.6,2.5,6.5,0.0,0.0
1971-12-25,7.1,6.5,7.5,0.0,0.0
1971-12-26,4.5,2.5,7.0,0.0,0.0
1971-12-27,3.8,1.5,6.0,0.8,0.0
1971-12-28,3.5,0.5,6.0,0.4,0.0
1971-12-29,1.0,0.0,2.5,0.1,0.0
1971-12-30,1.3,0.5,2.0,4.4,0.0
1971-12-31,1.9,1.5,2.5,0.0,0.0
