time,tavg,tmin,tmax,prcp,snow
1991-04-19,-25.0,-27.4,-19.0,0.0,16.0
1991-04-20,-22.9,-27.4,-21.0,0.0,16.0
1991-04-21,-21.6,-25.4,-15.5,0.0,16.0
1991-04-22,-19.0,-25.0,,0.3,16.0
1991-04-23,-15.5,-22.2,-12.2,0.0,16.0
1991-04-24,-14.9,-18.2,-11.5,0.0,16.0
1991-04-25,-14.4,-17.2,-9.4,0.0,16.0
1991-04-26,-14.9,-17.6,-9.4,0.0,16.0
1991-04-27,,,,,
1991-04-28,-10.6,-17.1,-7.1,0.0,15.0
1991-04-29,,,,,
1991-04-30,-15.4,-18.3,-9.8,0.0,15.0
1991-05-01,-15.7,-18.3,-11.4,0.5,15.0
1991-05-02,-16.8,-22.3,-11.4,2.5,19.0
1991-05-03,-14.1,-22.3,-10.6,0.0,19.0
1991-05-04,-11.3,-16.9,-6.0,0.0,18.0
1991-05-05,-9.6,-15.5,-4.8,0.3,19.0
1991-05-06,-8.3,-12.2,-2.7,0.0,18.0
1991-05-07,-13.4,-15.9,-2.7,0.0,18.0
1991-05-08,-13.6,-18.0,-9.3,0.0,18.0
1991-05-09,-13.1,-18.0,-9.2,0.5,19.0
1991-05-10,-14.7,-15.5,-12.0,0.5,20.0
1991-05-11,-12.1,-15.2,-7.4,1.5,23.0
1991-05-12,-9.9,-14.0,-7.4,1.3,27.0
1991-05-13,-10.8,,-8.3,0.3,27.0
1991-05-14,-12.8,-14.2,-9.6,0.0,27.0
1991-05-15,-12.9,-14.2,-11.1,0.0,27.0
1991-05-16,-13.3,-14.0,-11.6,0.0,27.0
1991-05-17,-14.5,-15.4,-13.0,0.0,27.0
1991-05-18,-14.0,-15.2,-13.0,0.0,27.0
1991-05-19,-9.6,-15.2,-6.3,1.5,30.0
1991-05-20,-4.5,-12.0,-1.1,11.7,46.0
1991-05-21,-5.2,-8.8,-1.1,1.3,48.0
1991-05-22,-5.1,-8.8,-1.2,1.0,48.0
1991-05-23,-3.3,-7.1,-1.2,0.0,47.0
1991-05-24,-4.3,,-1.5,0.0,37.0
1991-05-25,-7.6,-8.5,-1.8,0.0,37.0
1991-05-26,-8.7,-9.5,-6.3,0.0,36.0
1991-05-27,-9.1,-10.3,-7.2,0.0,36.0
1991-05-28,-9.1,-10.4,-7.5,0.0,36.0
1991-05-29,-6.3,-10.4,-1.9,0.0,35.0
1991-05-30,-5.7,-7.8,-1.7,0.0,32.0
1991-05-31,-1.4,-7.2,3.3,0.0,30.0
1991-06-01,1.2,-5.7,6.1,0.0,25.0
1991-06-02,0.6,-5.1,6.1,3.3,26.0
1991-06-03,1.7,-2.7,5.0,0.0,22.0
1991-06-04,4.8,-0.1,7.5,0.0,17.0
1991-06-05,0.6,,6.2,0.0,14.0
1991-06-06,-3.0,-4.0,1.8,0.0,13.0
1991-06-07,-3.3,-4.4,-2.1,0.0,12.0
1991-06-08,,,,,
1991-06-09,-3.8,-5.3,,0.0,10.0
1991-06-10,-1.9,-5.3,,0.5,10.0
1991-06-11,-1.2,-2.8,-0.3,0.0,10.0
1991-06-12,-1.7,-3.3,-0.3,0.3,10.0
1991-06-13,1.7,-2.5,,0.0,8.0
1991-06-14,3.6,-2.5,7.1,0.0,6.0
1991-06-15,6.4,-0.6,8.6,0.0,3.0
1991-06-16,,,,,
1991-06-17,6.3,,8.3,0.0,1.0
1991-06-18,0.0,-1.3,8.1,2.8,
1991-06-19,2.9,-1.3,6.6,0.3,
1991-06-20,-0.6,,6.6,0.0,
1991-06-21,-0.1,-1.6,0.9,0.5,
1991-06-22,,,,,
1991-06-23,0.5,-2.2,2.8,0.0,
1991-06-24,-0.2,-1.6,3.0,4.8,2.0
1991-06-25,0.2,-1.2,,3.6,
1991-06-26,0.7,-1.0,,1.3,
1991-06-27,-0.7,-3.3,2.9,0.0,
1991-06-28,1.1,-3.1,8.2,0.0,
1991-06-29,6.0,-3.1,8.2,0.0,
1991-06-30,,,,,
1991-07-01,,,,,
1991-07-02,0.1,-1.7,7.1,1.5,
1991-07-03,4.3,-1.7,7.9,0.8,
1991-07-04,0.6,-1.5,7.9,0.0,
1991-07-05,1.2,-0.9,4.3,1.3,
1991-07-06,1.0,0.0,4.0,2.8,
1991-07-07,1.2,0.0,4.0,7.4,
1991-07-08,3.6,0.0,9.8,0.5,
1991-07-09,1.9,0.2,9.8,7.9,
1991-07-10,2.0,-0.1,4.5,2.3,
1991-07-11,-0.1,-1.6,4.5,3.3,
1991-07-12,1.1,-1.4,,0.5,
1991-07-13,2.9,-1.3,4.7,0.0,
1991-07-14,1.6,,5.0,1.5,
1991-07-15,1.6,-0.2,,0.5,
1991-07-16,2.8,0.7,,0.0,
1991-07-17,3.3,1.2,5.2,0.0,
1991-07-18,5.8,1.2,10.6,0.0,
1991-07-19,,,,,
1991-07-20,7.7,,12.7,0.0,
1991-07-21,7.7,,12.8,0.0,
1991-07-22,5.7,3.6,10.5,0.0,
1991-07-23,3.6,0.7,10.1,0.0,
1991-07-24,,,,,
1991-07-25,13.3,9.7,,0.0,
1991-07-26,11.6,9.6,15.0,0.0,
1991-07-27,4.7,0.4,14.7,0.0,
1991-07-28,1.1,-0.2,5.2,0.0,
1991-07-29,-0.3,-1.2,1.6,0.0,
1991-07-30,2.1,-1.5,6.1,0.0,
1991-07-31,2.7,0.0,6.1,0.0,
1991-08-01,2.8,1.5,4.6,0.0,
1991-08-02,7.7,1.4,,0.0,
1991-08-03,6.2,2.0,10.9,0.0,
1991-08-04,11.9,2.0,13.5,0.0,2.0
1991-08-05,6.6,2.5,13.5,0.5,
1991-08-06,7.7,2.5,,0.0,
1991-08-07,3.1,1.0,11.7,0.3,
1991-08-08,3.6,1.0,8.4,2.5,
1991-08-09,1.7,-0.4,8.0,2.8,
1991-08-10,4.5,-0.6,,0.0,
1991-08-11,5.8,0.3,,0.0,
1991-08-12,0.2,-1.2,8.6,0.0,
1991-08-13,-0.2,-1.5,,2.0,
1991-08-14,-0.7,-2.2,0.1,0.3,
1991-08-15,-0.7,-2.2,0.0,0.0,
1991-08-16,0.2,-1.6,2.4,0.0,
1991-08-17,-1.1,,2.6,0.0,
1991-08-18,-3.2,-4.8,0.3,0.0,
1991-08-19,4.3,-4.8,7.9,0.0,
1991-08-20,,,,,
1991-08-21,-0.4,-3.1,6.0,0.0,
1991-08-22,2.3,-4.3,6.6,0.0,
1991-08-23,,,,,
1991-08-24,-1.7,-2.9,0.7,1.8,2.0
1991-08-25,-1.1,-2.6,-0.7,3.6,8.0
1991-08-26,-3.2,,-0.7,6.9,15.0
1991-08-27,-3.9,-6.4,-0.9,1.0,15.0
1991-08-28,1.3,-4.9,,0.0,7.0
1991-08-29,2.1,0.0,3.3,0.0,4.0
1991-08-30,-0.6,-2.9,3.3,1.5,6.0
1991-08-31,-2.4,-4.5,2.5,2.8,9.0
1991-09-01,,,,,
1991-09-02,,,,,
1991-09-03,,,,,
1991-09-04,,,,,
1991-09-05,,,,,
1991-09-06,,,,,
1991-09-07,-9.9,,-7.0,0.5,
1991-09-08,-10.9,-12.9,-8.9,0.5,
1991-09-09,-10.0,-13.1,-7.6,0.5,
1991-09-10,-7.6,-13.1,-4.8,0.5,
1991-09-11,,,,,
1991-09-12,-2.8,-5.7,,0.5,
1991-09-13,-5.2,-7.4,-1.0,0.5,
1991-09-14,-4.7,-7.4,-3.1,0.5,
1991-09-15,-3.1,-4.9,-2.5,0.0,
1991-09-16,-2.7,-4.4,,0.0,
1991-09-17,-3.4,-4.4,-2.0,0.3,
1991-09-18,,,,,
1991-09-19,,,,,
1991-09-20,-12.3,,-7.6,0.0,
1991-09-21,-15.7,-19.8,-8.3,0.5,
1991-09-22,-11.2,-18.0,-5.9,1.3,
1991-09-23,-11.7,-14.1,-5.0,0.3,
1991-09-24,-14.6,-17.8,-10.0,0.3,
1991-09-25,,,,,
1991-09-26,-14.4,-15.1,-11.8,0.5,
1991-09-27,-13.1,-15.3,-11.7,0.8,
1991-09-28,-13.3,-16.0,-11.7,1.0,
1991-09-29,-13.3,-14.4,,0.3,
1991-09-30,-12.2,-18.2,-8.3,0.3,
1991-10-01,-15.8,-19.2,-7.9,0.5,
1991-10-02,-12.6,-19.5,-10.7,1.5,
1991-10-03,-9.9,-14.9,-8.2,0.0,
1991-10-04,,,,,
1991-10-05,-14.3,-17.0,-10.7,0.3,
1991-10-06,-13.1,-15.5,-9.0,0.0,
1991-10-07,-9.8,-14.3,-8.4,1.3,
1991-10-08,-8.7,-11.5,-6.9,0.5,
1991-10-09,-12.1,-15.2,-6.9,1.3,
1991-10-10,-13.4,-15.2,-9.6,0.5,
1991-10-11,-17.2,-21.8,-12.9,0.0,
1991-10-12,-20.3,-22.9,-15.0,0.0,
1991-10-13,-15.5,-22.9,-11.9,1.0,
1991-10-14,,,,,
1991-10-15,,,,,
1991-10-16,-15.1,-17.9,-6.9,0.0,
1991-10-17,,,,,
1991-10-18,-23.6,-26.5,-14.9,0.0,
1991-10-19,-24.7,-26.5,-23.1,0.3,
1991-10-20,-24.0,,-22.2,0.0,
1991-10-21,,,,,
1991-10-22,,,,,
1991-10-23,-25.5,-28.0,-23.8,0.0,
1991-10-24,-20.1,-28.0,-15.9,0.3,
1991-10-25,-15.2,,,0.5,
1991-10-26,-22.2,-25.5,-13.6,0.0,
1991-10-27,-26.4,-31.3,-20.7,0.0,
1991-10-28,-23.3,-31.3,-21.5,0.8,
1991-10-29,,,,,
1991-10-30,-19.1,-21.8,-16.6,0.3,
1991-10-31,-20.1,-23.3,-16.6,1.0,
1991-11-01,-21.3,-22.8,-18.0,0.3,
1991-11-02,-24.5,-27.7,-20.1,0.0,
1991-11-03,-26.5,-28.0,-23.3,0.0,
1991-11-04,,,,,
1991-11-05,-23.7,-29.1,-15.9,0.0,
1991-11-06,,,,,
1991-11-07,,,,,
1991-11-08,,,,,
1991-11-09,,,,,
1991-11-10,,,,,
1991-11-11,,,,,
1991-11-12,,,,,
1991-11-13,,,,,
1991-11-14,,,,,
1991-11-15,,,,,
1991-11-16,-9.7,-16.8,,0.3,
1991-11-17,,,,,
1991-11-18,-20.0,-27.1,-15.2,0.5,
1991-11-19,-27.1,-28.4,,0.0,
1991-11-20,-25.2,-28.4,-21.0,0.0,
1991-11-21,-24.6,-27.8,-18.3,0.3,
1991-11-22,-28.0,-31.2,-22.8,0.0,
1991-11-23,-28.8,-32.4,,0.5,
1991-11-24,-26.8,-32.4,-23.0,0.5,
1991-11-25,-26.8,-29.3,-23.0,0.0,
1991-11-26,-31.6,-34.5,-26.5,1.3,
1991-11-27,-32.3,-34.7,-29.4,0.3,
1991-11-28,-23.8,-34.4,-15.9,0.3,
1991-11-29,-22.6,-27.9,-19.1,0.0,
1991-11-30,,,,,
1991-12-01,-28.1,-31.7,,0.0,
1991-12-02,-25.8,-31.7,-23.5,0.3,
1991-12-03,,,,,
1991-12-04,-29.2,,-21.1,0.0,
1991-12-05,,,,,
1991-12-06,,,,,
1991-12-07,,,,,
1991-12-08,-25.7,,,1.5,
1991-12-09,-32.2,-34.3,-22.9,0.3,
1991-12-10,-33.4,-35.7,-30.6,0.3,
1991-12-11,-34.9,,-31.1,0.5,
1991-12-12,-35.2,-37.1,-31.6,0.0,
1991-12-13,-34.6,-37.3,-31.1,0.0,
1991-12-14,,,,,
1991-12-15,-33.9,-36.2,-28.9,0.0,
1991-12-16,,,,,
1991-12-17,,,,,
1991-12-18,-34.0,-40.0,,0.0,
1991-12-19,-35.7,-38.7,-32.3,0.0,
1991-12-20,,,,,
1991-12-21,,,,,
1991-12-22,-28.8,,-26.2,1.0,
1991-12-23,,,,,
1991-12-24,-24.9,,-22.6,1.0,
1991-12-25,,,,,
1991-12-26,-28.3,-31.4,-21.4,0.0,
1991-12-27,-29.7,-34.3,,0.3,
1991-12-28,,,,,
1991-12-29,-32.7,-35.7,-27.7,0.0,
1991-12-30,-34.3,-38.0,-29.3,0.0,
1991-12-31,-30.3,-38.0,-26.7,0.3,
